datum;kraj_kod;kraj;pohlavi_kod;druh_duchodu_kod;pocet_duchodcu;prumerna_vyse_duchodu;prumerna_vyse_srazky;prumerny_vek
30.11.2023;VC.35;Jihočeský kraj;M;PK_OLDAGE_S8;849;18910;2186;70
30.11.2023;VC.35;Jihočeský kraj;M;PK_PENSIONS_T1;1293;17425;2379;63
30.11.2023;VC.35;Jihočeský kraj;M;PK_POZ;2;11240;11240;53
30.11.2023;VC.35;Jihočeský kraj;T;PK_DISABILITY_S8;817;13930;3001;50
30.11.2023;VC.35;Jihočeský kraj;T;PK_OLDAGE_S8;1705;18746;2111;69
30.11.2023;VC.35;Jihočeský kraj;T;PK_PENSIONS_T1;2540;17152;2444;63
30.11.2023;VC.35;Jihočeský kraj;T;PK_POZ;18;12465;8634;54
30.11.2023;VC.43;Plzeňský kraj;F;PK_DISABILITY_S8;344;14511;2945;51
30.11.2023;VC.43;Plzeňský kraj;F;PK_OLDAGE_S8;708;18469;2034;70
30.11.2023;VC.43;Plzeňský kraj;F;PK_PENSIONS_T1;1059;17151;2332;64
30.11.2023;VC.43;Plzeňský kraj;F;PK_POZ;7;13524;2252;61
30.11.2023;VC.43;Plzeňský kraj;M;PK_DISABILITY_S8;538;15009;2894;51
30.11.2023;VC.43;Plzeňský kraj;M;PK_OLDAGE_S8;780;18806;2282;69
30.11.2023;VC.43;Plzeňský kraj;M;PK_PENSIONS_T1;1323;17223;2536;62
30.11.2023;VC.43;Plzeňský kraj;M;PK_POZ;5;8480;3469;53
30.11.2023;VC.43;Plzeňský kraj;T;PK_DISABILITY_S8;882;14815;2914;51
30.11.2023;VC.43;Plzeňský kraj;T;PK_OLDAGE_S8;1488;18646;2164;70
30.11.2023;VC.43;Plzeňský kraj;T;PK_PENSIONS_T1;2382;17191;2445;63
30.11.2023;VC.43;Plzeňský kraj;T;PK_POZ;12;11422;2759;58
30.11.2023;VC.51;Karlovarský kraj;F;PK_DISABILITY_S8;199;14570;2433;52
30.11.2023;VC.51;Karlovarský kraj;F;PK_OLDAGE_S8;638;17748;1972;70
30.11.2023;VC.51;Karlovarský kraj;F;PK_PENSIONS_T1;844;16962;2108;65
30.11.2023;VC.51;Karlovarský kraj;F;PK_POZ;7;13241;5272;54
30.11.2023;VC.51;Karlovarský kraj;M;PK_DISABILITY_S8;275;15509;2162;49
30.11.2023;VC.51;Karlovarský kraj;M;PK_OLDAGE_S8;632;18506;2199;69
30.11.2023;VC.51;Karlovarský kraj;M;PK_PENSIONS_T1;909;17590;2185;63
30.11.2023;VC.51;Karlovarský kraj;M;PK_POZ;2;14204;702;50
30.11.2023;VC.51;Karlovarský kraj;T;PK_DISABILITY_S8;474;15115;2276;50
30.11.2023;VC.51;Karlovarský kraj;T;PK_OLDAGE_S8;1270;18125;2085;70
30.11.2023;VC.51;Karlovarský kraj;T;PK_PENSIONS_T1;1753;17287;2148;64
30.11.2023;VC.51;Karlovarský kraj;T;PK_POZ;9;13455;4256;53
30.11.2023;VC.60;Ústecký kraj;F;PK_DISABILITY_S8;710;13659;2100;49
30.11.2023;VC.60;Ústecký kraj;F;PK_OLDAGE_S8;1868;18056;1883;70
30.11.2023;VC.60;Ústecký kraj;F;PK_PENSIONS_T1;2614;16778;1945;65
30.11.2023;VC.60;Ústecký kraj;F;PK_POZ;36;11955;2074;57
30.11.2023;VC.60;Ústecký kraj;M;PK_DISABILITY_S8;1125;14866;2121;49
30.11.2023;VC.60;Ústecký kraj;M;PK_OLDAGE_S8;1829;18640;2043;70
30.11.2023;VC.60;Ústecký kraj;M;PK_PENSIONS_T1;2957;17195;2072;62
30.11.2023;VC.60;Ústecký kraj;M;PK_POZ;3;10436;1290;60
30.11.2023;VC.60;Ústecký kraj;T;PK_DISABILITY_S8;1835;14399;2113;49
30.11.2023;VC.60;Ústecký kraj;T;PK_OLDAGE_S8;3697;18345;1962;70
30.11.2023;VC.60;Ústecký kraj;T;PK_PENSIONS_T1;5571;17000;2012;63
30.11.2023;VC.60;Ústecký kraj;T;PK_POZ;39;11838;2013;57
30.11.2023;VC.78;Liberecký kraj;F;PK_DISABILITY_S8;342;13631;2195;51
30.11.2023;VC.78;Liberecký kraj;F;PK_OLDAGE_S8;834;18166;1880;70
30.11.2023;VC.78;Liberecký kraj;F;PK_PENSIONS_T1;1190;16784;2009;64
30.11.2023;VC.78;Liberecký kraj;F;PK_POZ;14;11482;5240;53
30.11.2023;VC.78;Liberecký kraj;M;PK_DISABILITY_S8;475;15206;2290;50
30.11.2023;VC.78;Liberecký kraj;M;PK_OLDAGE_S8;885;18906;2139;69
30.11.2023;VC.78;Liberecký kraj;M;PK_PENSIONS_T1;1361;17608;2195;62
30.11.2023;VC.78;Liberecký kraj;M;PK_POZ;1;10698;7132;37
30.11.2023;VC.78;Liberecký kraj;T;PK_DISABILITY_S8;817;14546;2250;50
30.11.2023;VC.78;Liberecký kraj;T;PK_OLDAGE_S8;1719;18547;2013;70
30.11.2023;VC.78;Liberecký kraj;T;PK_PENSIONS_T1;2551;17224;2109;63
30.11.2023;VC.78;Liberecký kraj;T;PK_POZ;15;11429;5366;52
30.11.2023;VC.86;Královéhradecký kraj;F;PK_DISABILITY_S8;268;13892;2850;51
30.11.2023;VC.86;Královéhradecký kraj;F;PK_OLDAGE_S8;660;18471;1997;70
30.11.2023;VC.86;Královéhradecký kraj;F;PK_PENSIONS_T1;935;17119;2258;64
30.11.2023;VC.86;Královéhradecký kraj;F;PK_POZ;7;13195;4237;48
30.11.2023;VC.86;Královéhradecký kraj;M;PK_DISABILITY_S8;447;15106;2647;50
30.11.2023;VC.86;Královéhradecký kraj;M;PK_OLDAGE_S8;748;18536;2083;70
30.11.2023;VC.86;Královéhradecký kraj;M;PK_PENSIONS_T1;1201;17209;2304;62
30.11.2023;VC.86;Královéhradecký kraj;M;PK_POZ;6;8382;4303;46
30.11.2023;VC.86;Královéhradecký kraj;T;PK_DISABILITY_S8;715;14651;2723;50
30.11.2023;VC.86;Královéhradecký kraj;T;PK_OLDAGE_S8;1408;18506;2043;70
30.11.2023;VC.86;Královéhradecký kraj;T;PK_PENSIONS_T1;2136;17169;2284;63
30.11.2023;VC.86;Královéhradecký kraj;T;PK_POZ;13;10973;4267;47
30.11.2023;VC.94;Pardubický kraj;F;PK_DISABILITY_S8;285;12978;3266;51
30.11.2023;VC.94;Pardubický kraj;F;PK_OLDAGE_S8;538;18215;2040;70
30.11.2023;VC.94;Pardubický kraj;F;PK_PENSIONS_T1;832;16340;2486;63
30.11.2023;VC.94;Pardubický kraj;F;PK_POZ;9;10763;4409;50
30.11.2023;VC.94;Pardubický kraj;M;PK_DISABILITY_S8;361;14500;2969;49
30.11.2023;VC.94;Pardubický kraj;M;PK_OLDAGE_S8;592;18707;2272;69
30.11.2023;VC.94;Pardubický kraj;M;PK_PENSIONS_T1;956;17088;2537;62
30.11.2023;VC.94;Pardubický kraj;M;PK_POZ;3;8927;2954;51
30.11.2023;VC.94;Pardubický kraj;T;PK_DISABILITY_S8;646;13828;3100;50
30.11.2023;VC.94;Pardubický kraj;T;PK_OLDAGE_S8;1130;18473;2162;70
30.11.2023;VC.94;Pardubický kraj;T;PK_PENSIONS_T1;1788;16740;2513;62
30.11.2023;VC.94;Pardubický kraj;T;PK_POZ;12;10304;4045;50
31.12.2023;VC.108;Kraj Vysočina;F;PK_DISABILITY_S8;184;12847;4070;50
31.12.2023;VC.108;Kraj Vysočina;F;PK_OLDAGE_S8;503;18636;1971;70
31.12.2023;VC.108;Kraj Vysočina;F;PK_PENSIONS_T1;692;17052;2574;65
31.12.2023;VC.108;Kraj Vysočina;F;PK_POZ;5;12458;8240;56
31.12.2023;VC.108;Kraj Vysočina;M;PK_DISABILITY_S8;340;15283;3041;50
31.12.2023;VC.108;Kraj Vysočina;M;PK_OLDAGE_S8;530;19339;2529;70
31.12.2023;VC.108;Kraj Vysočina;M;PK_PENSIONS_T1;872;17737;2727;62
31.12.2023;VC.108;Kraj Vysočina;M;PK_POZ;2;10368;2116;50
31.12.2023;VC.108;Kraj Vysočina;T;PK_DISABILITY_S8;524;14428;3402;50
31.12.2023;VC.108;Kraj Vysočina;T;PK_OLDAGE_S8;1033;18997;2257;70
31.12.2023;VC.108;Kraj Vysočina;T;PK_PENSIONS_T1;1564;17434;2660;63
31.12.2023;VC.108;Kraj Vysočina;T;PK_POZ;7;11861;6490;55
31.12.2023;VC.116;Jihomoravský kraj;F;PK_DISABILITY_S8;609;13115;3518;51
31.12.2023;VC.116;Jihomoravský kraj;F;PK_OLDAGE_S8;1477;18342;2214;70
31.12.2023;VC.116;Jihomoravský kraj;F;PK_PENSIONS_T1;2114;16751;2626;65
31.12.2023;VC.116;Jihomoravský kraj;F;PK_POZ;28;11970;4966;57
31.12.2023;VC.116;Jihomoravský kraj;M;PK_DISABILITY_S8;904;14360;3256;51
31.12.2023;VC.116;Jihomoravský kraj;M;PK_OLDAGE_S8;1543;18967;2538;70
31.12.2023;VC.116;Jihomoravský kraj;M;PK_PENSIONS_T1;2455;17236;2811;63
31.12.2023;VC.116;Jihomoravský kraj;M;PK_POZ;8;8441;5201;51
31.12.2023;VC.116;Jihomoravský kraj;T;PK_DISABILITY_S8;1513;13859;3362;51
31.12.2023;VC.116;Jihomoravský kraj;T;PK_OLDAGE_S8;3020;18661;2379;70
31.12.2023;VC.116;Jihomoravský kraj;T;PK_PENSIONS_T1;4569;17012;2725;64
31.12.2023;VC.116;Jihomoravský kraj;T;PK_POZ;36;11186;5018;56
31.12.2023;VC.124;Olomoucký kraj;F;PK_DISABILITY_S8;330;12846;4034;51
31.12.2023;VC.124;Olomoucký kraj;F;PK_OLDAGE_S8;771;18133;2306;70
31.12.2023;VC.124;Olomoucký kraj;F;PK_PENSIONS_T1;1118;16481;2857;64
31.12.2023;VC.124;Olomoucký kraj;F;PK_POZ;17;12089;4948;54
31.12.2023;VC.124;Olomoucký kraj;M;PK_DISABILITY_S8;482;14685;3840;51
31.12.2023;VC.124;Olomoucký kraj;M;PK_OLDAGE_S8;892;18576;2587;70
31.12.2023;VC.124;Olomoucký kraj;M;PK_PENSIONS_T1;1376;17198;3026;63
31.12.2023;VC.124;Olomoucký kraj;M;PK_POZ;2;8079;2692;47
31.12.2023;VC.124;Olomoucký kraj;T;PK_DISABILITY_S8;812;13937;3919;51
31.12.2023;VC.124;Olomoucký kraj;T;PK_OLDAGE_S8;1663;18371;2457;70
31.12.2023;VC.124;Olomoucký kraj;T;PK_PENSIONS_T1;2494;16876;2950;64
31.12.2023;VC.124;Olomoucký kraj;T;PK_POZ;19;11667;4710;53
31.12.2023;VC.132;Moravskoslezský kraj;F;PK_DISABILITY_S8;721;13467;4213;50
31.12.2023;VC.132;Moravskoslezský kraj;F;PK_OLDAGE_S8;1934;18079;2454;70
31.12.2023;VC.132;Moravskoslezský kraj;F;PK_PENSIONS_T1;2706;16757;2982;65
31.12.2023;VC.132;Moravskoslezský kraj;F;PK_POZ;51;13126;5619;58
31.12.2023;VC.132;Moravskoslezský kraj;M;PK_DISABILITY_S8;1251;15395;3620;51
31.12.2023;VC.132;Moravskoslezský kraj;M;PK_OLDAGE_S8;2143;20018;3085;69
31.12.2023;VC.132;Moravskoslezský kraj;M;PK_PENSIONS_T1;3399;18302;3293;62
31.12.2023;VC.132;Moravskoslezský kraj;M;PK_POZ;5;10602;10602;56
31.12.2023;VC.132;Moravskoslezský kraj;T;PK_DISABILITY_S8;1972;14690;3837;51
31.12.2023;VC.132;Moravskoslezský kraj;T;PK_OLDAGE_S8;4077;19098;2785;69
31.12.2023;VC.132;Moravskoslezský kraj;T;PK_PENSIONS_T1;6105;17617;3155;63
31.12.2023;VC.132;Moravskoslezský kraj;T;PK_POZ;56;12900;6064;58
31.12.2023;VC.141;Zlínský kraj;F;PK_DISABILITY_S8;253;13751;3876;50
31.12.2023;VC.141;Zlínský kraj;F;PK_OLDAGE_S8;619;18443;2243;70
31.12.2023;VC.141;Zlínský kraj;F;PK_PENSIONS_T1;875;17068;2719;65
31.12.2023;VC.141;Zlínský kraj;F;PK_POZ;3;13150;3270;54
31.12.2023;VC.141;Zlínský kraj;M;PK_DISABILITY_S8;382;15356;3467;52
31.12.2023;VC.141;Zlínský kraj;M;PK_OLDAGE_S8;657;19068;2541;70
31.12.2023;VC.141;Zlínský kraj;M;PK_PENSIONS_T1;1039;17704;2882;63
31.12.2023;VC.141;Zlínský kraj;M;PK_POZ;0;0;0;0
31.12.2023;VC.141;Zlínský kraj;T;PK_DISABILITY_S8;635;14717;3630;52
31.12.2023;VC.141;Zlínský kraj;T;PK_OLDAGE_S8;1276;18765;2397;70
31.12.2023;VC.141;Zlínský kraj;T;PK_PENSIONS_T1;1914;17413;2807;64
31.12.2023;VC.141;Zlínský kraj;T;PK_POZ;3;13150;3270;54
31.12.2023;VC.19;Hlavní město Praha;F;PK_DISABILITY_S8;421;14096;3248;52
31.12.2023;VC.19;Hlavní město Praha;F;PK_OLDAGE_S8;1364;18659;2257;71
31.12.2023;VC.19;Hlavní město Praha;F;PK_PENSIONS_T1;1797;17550;2494;66
31.12.2023;VC.19;Hlavní město Praha;F;PK_POZ;12;12790;2965;56
31.12.2023;VC.19;Hlavní město Praha;M;PK_DISABILITY_S8;561;15209;3193;51
31.12.2023;VC.19;Hlavní město Praha;M;PK_OLDAGE_S8;1591;18946;2433;71
31.12.2023;VC.19;Hlavní město Praha;M;PK_PENSIONS_T1;2154;17965;2638;66
31.12.2023;VC.19;Hlavní město Praha;M;PK_POZ;2;10010;10010;42
31.12.2023;VC.19;Hlavní město Praha;T;PK_DISABILITY_S8;982;14732;3217;51
31.12.2023;VC.19;Hlavní město Praha;T;PK_OLDAGE_S8;2955;18814;2352;71
31.12.2023;VC.19;Hlavní město Praha;T;PK_PENSIONS_T1;3951;17776;2573;66
31.12.2023;VC.19;Hlavní město Praha;T;PK_POZ;14;12393;3971;54
31.12.2023;VC.27;Středočeský kraj;F;PK_DISABILITY_S8;621;13879;3240;51
31.12.2023;VC.27;Středočeský kraj;F;PK_OLDAGE_S8;1592;18526;2143;70
31.12.2023;VC.27;Středočeský kraj;F;PK_PENSIONS_T1;2239;17165;2478;65
31.12.2023;VC.27;Středočeský kraj;F;PK_POZ;26;12296;4834;53
31.12.2023;VC.27;Středočeský kraj;M;PK_DISABILITY_S8;833;15650;2755;50
31.12.2023;VC.27;Středočeský kraj;M;PK_OLDAGE_S8;1745;18991;2327;70
31.12.2023;VC.27;Středočeský kraj;M;PK_PENSIONS_T1;2583;17895;2472;63
31.12.2023;VC.27;Středočeský kraj;M;PK_POZ;5;9637;5574;52
31.12.2023;VC.27;Středočeský kraj;T;PK_DISABILITY_S8;1454;14894;2962;50
31.12.2023;VC.27;Středočeský kraj;T;PK_OLDAGE_S8;3337;18769;2239;70
31.12.2023;VC.27;Středočeský kraj;T;PK_PENSIONS_T1;4822;17556;2475;64
31.12.2023;VC.27;Středočeský kraj;T;PK_POZ;31;11867;4953;53
31.12.2023;VC.35;Jihočeský kraj;F;PK_DISABILITY_S8;373;13051;3408;50
31.12.2023;VC.35;Jihočeský kraj;F;PK_OLDAGE_S8;846;18559;2016;70
31.12.2023;VC.35;Jihočeský kraj;F;PK_PENSIONS_T1;1237;16806;2515;64
31.12.2023;VC.35;Jihočeský kraj;F;PK_POZ;18;12223;7515;54
31.12.2023;VC.35;Jihočeský kraj;M;PK_DISABILITY_S8;445;14632;2761;51
31.12.2023;VC.35;Jihočeský kraj;M;PK_OLDAGE_S8;854;18922;2167;70
31.12.2023;VC.35;Jihočeský kraj;M;PK_PENSIONS_T1;1301;17443;2384;63
31.12.2023;VC.35;Jihočeský kraj;M;PK_POZ;2;11240;11240;53
31.12.2023;VC.35;Jihočeský kraj;T;PK_DISABILITY_S8;818;13911;3056;50
31.12.2023;VC.35;Jihočeský kraj;T;PK_OLDAGE_S8;1700;18742;2092;70
31.12.2023;VC.35;Jihočeský kraj;T;PK_PENSIONS_T1;2538;17132;2448;63
31.12.2023;VC.35;Jihočeský kraj;T;PK_POZ;20;12125;7888;54
31.12.2023;VC.43;Plzeňský kraj;F;PK_DISABILITY_S8;333;14662;2788;51
31.12.2023;VC.43;Plzeňský kraj;F;PK_OLDAGE_S8;695;18431;2045;70
31.12.2023;VC.43;Plzeňský kraj;F;PK_PENSIONS_T1;1036;17177;2291;64
31.12.2023;VC.43;Plzeňský kraj;F;PK_POZ;8;12851;2988;58
31.12.2023;VC.43;Plzeňský kraj;M;PK_DISABILITY_S8;532;15007;2901;51
31.12.2023;VC.43;Plzeňský kraj;M;PK_OLDAGE_S8;774;18744;2218;70
31.12.2023;VC.43;Plzeňský kraj;M;PK_PENSIONS_T1;1309;17201;2502;62
31.12.2023;VC.43;Plzeňský kraj;M;PK_POZ;3;8218;5305;53
31.12.2023;VC.43;Plzeňský kraj;T;PK_DISABILITY_S8;865;14875;2857;51
31.12.2023;VC.43;Plzeňský kraj;T;PK_OLDAGE_S8;1469;18596;2136;70
31.12.2023;VC.43;Plzeňský kraj;T;PK_PENSIONS_T1;2345;17191;2409;63
31.12.2023;VC.43;Plzeňský kraj;T;PK_POZ;11;11588;3620;56
31.12.2023;VC.51;Karlovarský kraj;F;PK_DISABILITY_S8;192;14567;2433;51
31.12.2023;VC.51;Karlovarský kraj;F;PK_OLDAGE_S8;625;17764;1954;69
31.12.2023;VC.51;Karlovarský kraj;F;PK_PENSIONS_T1;824;16981;2094;65
31.12.2023;VC.51;Karlovarský kraj;F;PK_POZ;7;13241;5272;54
31.12.2023;VC.51;Karlovarský kraj;M;PK_DISABILITY_S8;262;15426;2164;49
31.12.2023;VC.51;Karlovarský kraj;M;PK_OLDAGE_S8;643;18528;2169;69
31.12.2023;VC.51;Karlovarský kraj;M;PK_PENSIONS_T1;906;17628;2166;63
31.12.2023;VC.51;Karlovarský kraj;M;PK_POZ;1;15735;699;63
31.12.2023;VC.51;Karlovarský kraj;T;PK_DISABILITY_S8;454;15063;2278;50
31.12.2023;VC.51;Karlovarský kraj;T;PK_OLDAGE_S8;1268;18152;2064;70
31.12.2023;VC.51;Karlovarský kraj;T;PK_PENSIONS_T1;1730;17320;2132;64
31.12.2023;VC.51;Karlovarský kraj;T;PK_POZ;8;13553;4700;55
31.12.2023;VC.60;Ústecký kraj;F;PK_DISABILITY_S8;702;13697;2096;49
31.12.2023;VC.60;Ústecký kraj;F;PK_OLDAGE_S8;1845;18052;1862;70
31.12.2023;VC.60;Ústecký kraj;F;PK_PENSIONS_T1;2582;16784;1929;65
31.12.2023;VC.60;Ústecký kraj;F;PK_POZ;35;11817;2114;58
31.12.2023;VC.60;Ústecký kraj;M;PK_DISABILITY_S8;1120;14863;2076;49
31.12.2023;VC.60;Ústecký kraj;M;PK_OLDAGE_S8;1826;18646;2000;70
31.12.2023;VC.60;Ústecký kraj;M;PK_PENSIONS_T1;2949;17201;2028;62
31.12.2023;VC.60;Ústecký kraj;M;PK_POZ;3;10436;1526;60
31.12.2023;VC.60;Ústecký kraj;T;PK_DISABILITY_S8;1822;14414;2084;49
31.12.2023;VC.60;Ústecký kraj;T;PK_OLDAGE_S8;3671;18348;1931;70
31.12.2023;VC.60;Ústecký kraj;T;PK_PENSIONS_T1;5531;17006;1982;63
31.12.2023;VC.60;Ústecký kraj;T;PK_POZ;38;11708;2067;58
31.12.2023;VC.78;Liberecký kraj;F;PK_DISABILITY_S8;343;13557;2174;51
31.12.2023;VC.78;Liberecký kraj;F;PK_OLDAGE_S8;822;18143;1887;70
31.12.2023;VC.78;Liberecký kraj;F;PK_PENSIONS_T1;1179;16730;2003;64
31.12.2023;VC.78;Liberecký kraj;F;PK_POZ;14;11482;4634;53
31.12.2023;VC.78;Liberecký kraj;M;PK_DISABILITY_S8;471;15126;2283;50
31.12.2023;VC.78;Liberecký kraj;M;PK_OLDAGE_S8;888;18885;2126;69
31.12.2023;VC.78;Liberecký kraj;M;PK_PENSIONS_T1;1360;17577;2184;62
31.12.2023;VC.78;Liberecký kraj;M;PK_POZ;1;10698;7132;37
31.12.2023;VC.78;Liberecký kraj;T;PK_DISABILITY_S8;814;14465;2237;50
31.12.2023;VC.78;Liberecký kraj;T;PK_OLDAGE_S8;1710;18528;2011;70
31.12.2023;VC.78;Liberecký kraj;T;PK_PENSIONS_T1;2539;17184;2100;64
31.12.2023;VC.78;Liberecký kraj;T;PK_POZ;15;11430;4801;52
31.12.2023;VC.86;Královéhradecký kraj;F;PK_DISABILITY_S8;268;13751;2639;51
31.12.2023;VC.86;Královéhradecký kraj;F;PK_OLDAGE_S8;653;18459;2014;70
31.12.2023;VC.86;Královéhradecký kraj;F;PK_PENSIONS_T1;929;17046;2225;65
31.12.2023;VC.86;Královéhradecký kraj;F;PK_POZ;8;12106;5524;48
31.12.2023;VC.86;Královéhradecký kraj;M;PK_DISABILITY_S8;441;15021;2650;50
31.12.2023;VC.86;Královéhradecký kraj;M;PK_OLDAGE_S8;737;18496;2114;70
31.12.2023;VC.86;Královéhradecký kraj;M;PK_PENSIONS_T1;1184;17150;2324;62
31.12.2023;VC.86;Královéhradecký kraj;M;PK_POZ;6;8382;4303;46
31.12.2023;VC.86;Královéhradecký kraj;T;PK_DISABILITY_S8;709;14541;2646;51
31.12.2023;VC.86;Královéhradecký kraj;T;PK_OLDAGE_S8;1390;18478;2067;70
31.12.2023;VC.86;Královéhradecký kraj;T;PK_PENSIONS_T1;2113;17104;2280;63
31.12.2023;VC.86;Královéhradecký kraj;T;PK_POZ;14;10510;5001;47
31.12.2023;VC.94;Pardubický kraj;F;PK_DISABILITY_S8;277;12894;3291;51
31.12.2023;VC.94;Pardubický kraj;F;PK_OLDAGE_S8;535;18205;1988;70
31.12.2023;VC.94;Pardubický kraj;F;PK_PENSIONS_T1;821;16331;2455;63
31.12.2023;VC.94;Pardubický kraj;F;PK_POZ;9;10763;4409;50
31.12.2023;VC.94;Pardubický kraj;M;PK_DISABILITY_S8;360;14514;2965;49
31.12.2023;VC.94;Pardubický kraj;M;PK_OLDAGE_S8;583;18697;2289;69
31.12.2023;VC.94;Pardubický kraj;M;PK_PENSIONS_T1;946;17074;2549;61
31.12.2023;VC.94;Pardubický kraj;M;PK_POZ;3;8927;2954;51
31.12.2023;VC.94;Pardubický kraj;T;PK_DISABILITY_S8;637;13810;3107;50
31.12.2023;VC.94;Pardubický kraj;T;PK_OLDAGE_S8;1118;18461;2145;70
31.12.2023;VC.94;Pardubický kraj;T;PK_PENSIONS_T1;1767;16729;2505;62
31.12.2023;VC.94;Pardubický kraj;T;PK_POZ;12;10304;4045;51
31.01.2024;VC.108;Kraj Vysočina;F;PK_DISABILITY_S8;177;13241;4061;50
31.01.2024;VC.108;Kraj Vysočina;F;PK_OLDAGE_S8;497;18967;1938;70
31.01.2024;VC.108;Kraj Vysočina;F;PK_PENSIONS_T1;680;17422;2538;65
31.01.2024;VC.108;Kraj Vysočina;F;PK_POZ;6;12815;7359;56
31.01.2024;VC.108;Kraj Vysočina;M;PK_DISABILITY_S8;345;15626;3093;50
31.01.2024;VC.108;Kraj Vysočina;M;PK_OLDAGE_S8;526;19688;2532;70
31.01.2024;VC.108;Kraj Vysočina;M;PK_PENSIONS_T1;873;18062;2752;62
31.01.2024;VC.108;Kraj Vysočina;M;PK_POZ;2;10728;2116;50
31.01.2024;VC.108;Kraj Vysočina;T;PK_DISABILITY_S8;522;14817;3421;50
